RNGSource;RNGTarget;RNGDistance;
2593;3001;4,1231056;
2593;3293;4,3588989;
2593;3437;4,6904158;
2594;3230;3,3166248;
2594;3350;4,1231056;
2596;3759;3,3166248;
2596;3949;3,0000000;
2597;3397;4,4721360;
2597;3477;4,2426407;
2597;3583;3,3166248;
2598;3603;3,8729833;
2599;3253;4,2426407;
2599;3735;3,8729833;
2600;3433;4,2426407;
2600;3726;4,4721360;
2601;2787;3,7416574;
2603;3184;2,8284271;
2603;3217;4,0000000;
2604;2708;3,8729833;
2606;2643;4,2426407;
2606;3201;4,3588989;
2606;3746;4,4721360;
2606;3797;4,5825757;
2607;3937;3,8729833;
2610;2759;4,4721360;
2610;3182;4,5825757;
2611;2623;4,3588989;
2612;3764;3,6055513;
2613;2967;3,8729833;
2613;3679;3,1622777;
2614;2836;3,3166248;
2615;2891;4,2426407;
2615;2931;4,2426407;
2615;3056;3,4641016;
2615;3078;4,1231056;
2615;3375;4,3588989;
2615;3916;3,8729833;
2616;3859;4,0000000;
2618;2718;3,0000000;
2619;3920;3,8729833;
2621;2968;4,2426407;
2622;2992;3,7416574;
2622;3333;3,8729833;
2623;2819;4,1231056;
2623;3732;3,3166248;
2624;2755;4,5825757;
2625;2913;4,5825757;
2626;3138;3,0000000;
2626;3865;3,6055513;
2627;2836;3,4641016;
2628;2786;3,8729833;
2628;3649;3,7416574;
2629;3775;3,7416574;
2630;2751;4,3588989;
2630;3133;4,0000000;
2630;3831;4,1231056;
2631;2966;3,4641016;
2631;3136;3,8729833;
2631;3137;4,3588989;
2632;2863;3,1622777;
2633;3240;5,1961524;
2634;3544;3,8729833;
2634;3553;4,1231056;
2634;3607;3,8729833;
2636;2640;4,2426407;
2636;3493;4,3588989;
2637;3157;2,8284271;
2637;3650;4,2426407;
2638;3704;4,5825757;
2638;3993;3,3166248;
2639;2871;2,4494897;
2640;3016;3,3166248;
2641;3500;4,4721360;
2641;3695;3,7416574;
2642;3212;4,0000000;
2642;3416;4,4721360;
2643;3356;3,8729833;
2643;3424;2,8284271;
2645;3068;3,7416574;
2645;3816;4,0000000;
2646;2794;4,0000000;
2647;2839;4,0000000;
2647;3130;4,7958315;
2647;3417;4,0000000;
2647;3964;4,5825757;
2648;2789;4,8989795;
2648;3612;4,7958315;
2649;3086;3,8729833;
2651;3878;3,4641016;
2651;3949;3,4641016;
2652;3346;3,6055513;
2652;3418;3,8729833;
2652;3494;4,1231056;
2652;3687;4,2426407;
2653;2802;4,3588989;
2654;3350;3,7416574;
2654;3880;4,0000000;
2654;3963;4,3588989;
2655;3466;4,1231056;
2655;3621;4,0000000;
2656;3437;4,1231056;
2656;3648;4,2426407;
2657;3656;3,4641016;
2657;3773;3,7416574;
2657;3916;3,8729833;
2657;3924;4,1231056;
2658;2691;4,1231056;
2658;2979;3,3166248;
2658;3366;4,4721360;
2658;3384;4,3588989;
2658;3716;3,7416574;
2659;3963;3,8729833;
2660;3013;3,4641016;
2660;3017;4,4721360;
2661;3496;3,8729833;
2662;3501;4,1231056;
2663;3931;3,7416574;
2664;2813;4,7958315;
2665;3275;3,6055513;
2665;3386;4,3588989;
2667;3636;2,2360680;
2667;3834;4,1231056;
2668;3459;3,8729833;
2669;2931;3,6055513;
2669;3123;4,1231056;
2670;3770;4,1231056;
2671;3268;3,3166248;
2671;3628;3,8729833;
2671;3776;4,2426407;
2671;3921;4,1231056;
2673;3004;3,4641016;
2673;3064;3,0000000;
2673;3615;2,8284271;
2673;3647;3,7416574;
2673;3727;4,4721360;
2674;2990;4,3588989;
2674;3122;3,7416574;
2675;2964;3,3166248;
2675;3383;4,1231056;
2675;3945;3,3166248;
2676;2874;3,4641016;
2677;2815;3,8729833;
2677;2835;2,2360680;
2677;3032;4,0000000;
2679;3394;3,7416574;
2682;3245;4,4721360;
2682;3616;3,8729833;
2685;3091;3,6055513;
2685;3401;3,7416574;
2685;3926;4,1231056;
2686;3118;4,4721360;
2687;2700;4,1231056;
2687;3325;4,2426407;
2688;3185;3,0000000;
2688;3508;4,5825757;
2688;3620;4,4721360;
2690;3372;4,1231056;
2690;3433;3,4641016;
2691;3316;3,4641016;
2691;3441;3,4641016;
2691;3969;4,1231056;
2694;3062;3,6055513;
2694;3122;4,0000000;
2694;3473;3,3166248;
2695;2847;4,3588989;
2695;3099;4,6904158;
2697;2800;3,7416574;
2697;2963;4,0000000;
2697;3934;3,6055513;
2698;3345;4,3588989;
2698;3439;3,8729833;
2698;3582;3,6055513;
2699;3448;3,8729833;
2702;2833;3,1622777;
2703;3835;3,4641016;
2704;2822;3,6055513;
2705;3257;4,2426407;
2707;2967;4,0000000;
2708;2908;4,1231056;
2708;3782;4,0000000;
2708;3839;4,0000000;
2710;3116;3,6055513;
2711;2847;4,1231056;
2712;3374;3,8729833;
2712;3836;4,8989795;
2713;3971;3,6055513;
2714;3030;3,1622777;
2714;3575;3,7416574;
2715;3135;4,1231056;
2717;3571;4,4721360;
2717;3935;3,1622777;
2718;3030;3,3166248;
2719;3417;3,0000000;
2719;3804;4,1231056;
2720;3119;3,8729833;
2720;3876;4,5825757;
2721;2877;3,4641016;
2721;3568;3,7416574;
2721;3859;4,0000000;
2723;2898;4,3588989;
2723;3781;3,6055513;
2724;3378;3,3166248;
2726;3781;4,6904158;
2726;3944;3,1622777;
2727;3667;4,5825757;
2729;2785;4,0000000;
2729;3166;4,1231056;
2729;3879;4,0000000;
2730;3405;4,4721360;
2731;2888;4,3588989;
2732;3114;3,7416574;
2732;3733;4,8989795;
2732;3828;4,2426407;
2733;3112;4,2426407;
2734;3563;3,8729833;
2734;3757;4,2426407;
2735;3100;4,5825757;
2735;3968;4,4721360;
2736;3149;3,3166248;
2739;2956;3,7416574;
2739;3187;4,1231056;
2740;3395;4,8989795;
2741;2904;4,5825757;
2741;2935;3,6055513;
2741;3828;4,8989795;
2742;2910;3,7416574;
2742;3712;4,2426407;
2743;3230;3,7416574;
2743;3234;2,8284271;
2744;3691;4,0000000;
2745;3006;4,3588989;
2746;3134;3,8729833;
2746;3830;3,8729833;
2747;3636;2,4494897;
2750;3786;4,1231056;
2752;3902;2,8284271;
2753;3181;4,4721360;
2753;3415;4,1231056;
2754;2945;3,7416574;
2755;2800;2,8284271;
2755;3934;3,8729833;
2757;3436;3,4641016;
2757;3793;4,1231056;
2757;3958;4,7958315;
2758;3061;4,2426407;
2759;2891;3,8729833;
2759;3052;4,3588989;
2759;3690;3,4641016;
2759;3987;3,8729833;
2761;2764;4,2426407;
2761;3008;3,0000000;
2762;3160;3,3166248;
2762;3528;4,1231056;
2763;3146;3,8729833;
2763;3525;4,2426407;
2765;3110;4,0000000;
2767;2826;4,1231056;
2767;3701;4,2426407;
2768;3097;3,8729833;
2769;2983;2,8284271;
2770;3281;2,8284271;
2770;3769;4,1231056;
2771;3216;3,1622777;
2771;3306;3,1622777;
2771;3798;4,0000000;
2771;3906;3,6055513;
2772;3627;5,0000000;
2774;3111;4,1231056;
2775;3753;4,4721360;
2776;2914;3,7416574;
2777;3797;3,1622777;
2778;3250;3,8729833;
2778;3634;5,0990195;
2782;3128;3,1622777;
2783;3514;4,0000000;
2783;3564;2,6457513;
2783;3574;3,0000000;
2784;2928;3,7416574;
2784;3957;4,0000000;
2787;3555;4,3588989;
2787;3736;3,1622777;
2789;3120;3,6055513;
2789;3236;3,1622777;
2790;2855;2,2360680;
2791;2860;3,4641016;
2792;3270;4,1231056;
2794;3421;4,6904158;
2795;3382;3,1622777;
2796;3727;3,0000000;
2797;3683;4,2426407;
2798;2960;3,4641016;
2798;3036;3,8729833;
2798;3267;4,0000000;
2798;3537;3,7416574;
2798;3935;3,1622777;
2799;2859;3,8729833;
2800;3793;4,6904158;
2802;3678;2,2360680;
2804;3132;4,2426407;
2805;2925;4,0000000;
2805;2948;3,4641016;
2807;3031;4,0000000;
2808;3001;4,8989795;
2808;3483;4,1231056;
2810;3757;4,3588989;
2811;3767;4,3588989;
2812;3154;2,8284271;
2812;3212;3,7416574;
2813;3564;4,1231056;
2814;2984;4,5825757;
2815;3109;4,1231056;
2816;2825;2,8284271;
2816;3348;4,4721360;
2816;3670;3,7416574;
2817;3307;3,3166248;
2817;3925;3,1622777;
2818;3418;4,0000000;
2819;3205;3,8729833;
2819;3366;4,1231056;
2819;3386;3,1622777;
2820;3265;4,1231056;
2820;3291;4,4721360;
2820;3912;3,8729833;
2820;3982;4,2426407;
2821;2889;4,1231056;
2821;3041;3,6055513;
2822;2869;3,7416574;
2822;3979;3,6055513;
2823;2872;3,6055513;
2825;3121;3,0000000;
2825;3521;4,1231056;
2826;3812;3,4641016;
2827;3255;3,8729833;
2827;3375;4,2426407;
2829;2960;4,2426407;
2829;3242;4,6904158;
2829;3249;2,8284271;
2829;3862;4,3588989;
2831;3285;5,0000000;
2831;3563;4,8989795;
2835;2885;3,6055513;
2835;3497;4,0000000;
2835;3616;3,8729833;
2837;3757;4,2426407;
2838;3404;3,1622777;
2838;3639;3,1622777;
2838;3940;3,3166248;
2839;2982;3,0000000;
2839;3592;3,6055513;
2839;3651;1,7320508;
2840;3929;3,1622777;
2841;3658;3,1622777;
2843;3673;4,3588989;
2843;3736;5,0000000;
2844;3400;3,8729833;
2845;3674;3,7416574;
2845;3724;3,7416574;
2846;3365;2,6457513;
2848;3867;2,4494897;
2850;3934;2,8284271;
2851;3478;3,8729833;
2852;3043;3,7416574;
2854;3184;4,0000000;
2854;3681;3,3166248;
2856;3100;4,4721360;
2856;3954;4,1231056;
2857;3895;4,4721360;
2859;3811;4,7958315;
2859;3939;4,5825757;
2860;3448;4,0000000;
2860;3920;3,7416574;
2861;3939;3,1622777;
2862;3609;3,7416574;
2864;3933;3,8729833;
2865;3188;2,2360680;
2867;3958;3,7416574;
2868;2964;3,3166248;
2869;3905;4,0000000;
2870;3270;4,2426407;
2871;3469;4,4721360;
2872;3947;4,2426407;
2873;2906;4,1231056;
2873;3868;3,8729833;
2873;3947;4,3588989;
2874;3141;4,6904158;
2874;3456;3,6055513;
2875;3109;4,3588989;
2875;3278;4,8989795;
2876;2949;3,7416574;
2876;3833;4,3588989;
2877;3505;4,0000000;
2879;3336;2,8284271;
2879;3521;3,3166248;
2879;3645;3,4641016;
2880;3371;4,8989795;
2880;3756;4,7958315;
2881;3848;3,1622777;
2882;3208;4,0000000;
2882;3405;3,7416574;
2888;3827;3,6055513;
2889;3252;4,0000000;
2889;3578;4,1231056;
2891;3490;4,0000000;
2892;3558;3,3166248;
2893;2970;4,0000000;
2893;3466;4,0000000;
2894;3741;3,7416574;
2895;2921;4,2426407;
2900;3965;3,1622777;
2901;3123;4,2426407;
2903;3964;3,3166248;
2904;3340;4,2426407;
2904;3893;4,4721360;
2905;3025;3,6055513;
2905;3704;3,6055513;
2905;3928;3,7416574;
2906;3673;4,4721360;
2907;3293;4,0000000;
2907;3347;4,5825757;
2907;3796;4,0000000;
2908;3758;4,4721360;
2908;3924;3,7416574;
2909;3072;4,8989795;
2910;3309;4,0000000;
2911;3330;3,7416574;
2911;3537;4,0000000;
2912;3309;4,3588989;
2913;3195;4,6904158;
2913;3316;3,7416574;
2914;3310;3,3166248;
2914;3430;3,1622777;
2915;3617;3,3166248;
2916;3923;4,2426407;
2917;3095;3,0000000;
2917;3402;3,8729833;
2920;3661;4,1231056;
2920;3689;4,2426407;
2921;3944;3,0000000;
2922;3331;4,3588989;
2922;3401;3,4641016;
2923;3303;3,7416574;
2923;3892;3,6055513;
2925;3450;2,4494897;
2926;3244;3,1622777;
2926;3881;3,3166248;
2927;3114;4,0000000;
2928;3353;3,8729833;
2929;3415;4,4721360;
2930;3229;3,8729833;
2931;3377;4,3588989;
2931;3402;4,0000000;
2931;3936;4,2426407;
2932;3747;2,0000000;
2933;3666;3,3166248;
2934;3262;3,4641016;
2935;3076;4,0000000;
2937;3429;4,2426407;
2938;2993;2,6457513;
2938;3174;3,0000000;
2940;3011;6,1644140;
2941;3475;2,8284271;
2945;2946;4,1231056;
2947;3541;3,8729833;
2948;3226;3,1622777;
2948;3760;3,3166248;
2949;3478;4,4721360;
2950;3010;4,0000000;
2953;3865;4,2426407;
2954;3350;3,4641016;
2955;3626;4,4721360;
2957;3087;3,8729833;
2960;3852;2,4494897;
2961;3347;4,0000000;
2962;3723;2,8284271;
2963;3818;4,5825757;
2965;3720;3,3166248;
2965;3939;3,3166248;
2966;3970;2,8284271;
2967;3260;3,0000000;
2968;3364;3,8729833;
2968;3980;4,3588989;
2969;3092;3,8729833;
2969;3118;4,3588989;
2970;3201;3,1622777;
2971;3868;4,2426407;
2972;3249;2,8284271;
2973;3084;4,1231056;
2975;3851;3,6055513;
2976;3765;4,0000000;
2976;3787;4,0000000;
2977;3863;4,2426407;
2978;2991;4,1231056;
2978;3593;4,2426407;
2979;3164;3,1622777;
2980;3136;3,0000000;
2980;3542;4,1231056;
2981;3216;3,3166248;
2981;3374;3,8729833;
2982;3014;4,4721360;
2982;3417;3,0000000;
2982;3677;3,7416574;
2982;3752;4,3588989;
2982;3915;3,7416574;
2984;3293;3,7416574;
2985;3163;2,4494897;
2985;3219;3,3166248;
2986;3829;4,7958315;
2988;3194;3,7416574;
2988;3601;2,8284271;
2989;3819;3,1622777;
2990;3681;3,3166248;
2990;3836;4,5825757;
2991;3010;4,1231056;
2994;3948;2,2360680;
2996;3294;3,7416574;
2996;3662;3,6055513;
2996;3860;4,2426407;
2997;3082;3,7416574;
2997;3597;4,0000000;
2997;3667;3,6055513;
2997;3974;3,3166248;
2998;3255;3,7416574;
2998;3593;4,0000000;
2998;3987;4,0000000;
3000;3411;2,6457513;
3000;3990;3,0000000;
3001;3270;3,4641016;
3001;3907;4,2426407;
3003;3137;3,6055513;
3004;3273;3,7416574;
3005;3215;3,7416574;
3005;3314;3,3166248;
3006;3551;3,0000000;
3006;3563;3,6055513;
3006;3757;4,4721360;
3008;3736;4,1231056;
3009;3504;4,4721360;
3009;3522;3,8729833;
3010;3287;4,1231056;
3010;3503;5,0000000;
3012;3070;4,3588989;
3012;3650;4,1231056;
3013;3734;3,6055513;
3014;3282;4,2426407;
3014;3618;4,7958315;
3014;3865;4,4721360;
3014;3947;3,6055513;
3014;3970;4,2426407;
3016;3179;3,7416574;
3017;3709;2,2360680;
3017;3893;4,3588989;
3018;3497;3,7416574;
3020;3045;3,0000000;
3021;3133;3,0000000;
3021;3367;3,7416574;
3022;3364;3,4641016;
3022;3559;3,4641016;
3022;3937;4,5825757;
3024;3195;3,8729833;
3024;3299;4,0000000;
3024;3335;3,0000000;
3024;3589;3,4641016;
3024;3937;4,0000000;
3025;3578;4,3588989;
3027;3111;3,7416574;
3028;3044;4,2426407;
3031;3304;4,3588989;
3031;3504;5,0000000;
3031;3538;5,0990195;
3034;3974;3,7416574;
3035;3257;4,2426407;
3035;3769;3,8729833;
3036;3069;4,0000000;
3036;3336;3,1622777;
3037;3602;3,1622777;
3037;3978;3,3166248;
3037;3989;3,4641016;
3038;3600;4,3588989;
3038;3729;3,0000000;
3039;3202;3,7416574;
3039;3513;2,8284271;
3040;3100;3,8729833;
3040;3228;4,1231056;
3041;3220;2,4494897;
3041;3797;3,3166248;
3041;3975;4,2426407;
3042;3320;3,8729833;
3043;3867;4,4721360;
3045;3324;3,7416574;
3045;3591;4,2426407;
3045;3624;4,0000000;
3046;3131;3,8729833;
3047;3982;4,4721360;
3049;3241;4,0000000;
3049;3806;4,1231056;
3049;3962;4,4721360;
3050;3281;4,3588989;
3050;3365;3,3166248;
3050;3483;3,7416574;
3052;3632;3,7416574;
3053;3538;2,2360680;
3054;3086;4,3588989;
3055;3884;4,2426407;
3058;3735;3,6055513;
3059;3987;3,1622777;
3062;3540;4,1231056;
3065;3843;3,6055513;
3066;3600;4,0000000;
3068;3085;3,7416574;
3072;3550;3,3166248;
3072;3939;3,3166248;
3073;3119;3,3166248;
3073;3144;3,6055513;
3073;3394;4,3588989;
3073;3754;4,4721360;
3074;3529;4,2426407;
3076;3175;3,4641016;
3077;3521;4,2426407;
3079;3236;3,3166248;
3079;3444;3,3166248;
3080;3782;3,8729833;
3081;3342;3,3166248;
3084;3141;3,6055513;
3084;3851;3,8729833;
3085;3481;3,4641016;
3086;3221;3,8729833;
3090;3401;3,8729833;
3092;3854;3,7416574;
3094;3244;4,3588989;
3094;3517;4,8989795;
3095;3393;3,7416574;
3096;3160;4,1231056;
3096;3179;4,2426407;
3099;3629;3,0000000;
3100;3531;3,0000000;
3100;3810;4,2426407;
3100;3920;4,2426407;
3100;3955;3,1622777;
3102;3907;3,4641016;
3103;3890;3,0000000;
3104;3316;3,6055513;
3104;3576;3,8729833;
3105;3315;4,0000000;
3105;3691;3,4641016;
3107;3280;3,1622777;
3111;3368;3,7416574;
3113;3115;4,2426407;
3119;3648;3,8729833;
3120;3624;3,6055513;
3120;3735;4,3588989;
3121;3952;3,3166248;
3122;3681;3,7416574;
3123;3402;4,0000000;
3124;3416;3,6055513;
3125;3424;3,8729833;
3126;3702;4,0000000;
3127;3819;3,1622777;
3130;3668;3,7416574;
3132;3418;4,2426407;
3136;3498;3,6055513;
3137;3651;3,6055513;
3137;3865;3,6055513;
3137;3915;3,8729833;
3139;3361;3,8729833;
3139;3602;4,1231056;
3140;3669;3,4641016;
3140;3685;4,0000000;
3141;3233;3,6055513;
3142;3449;3,3166248;
3143;3396;4,1231056;
3143;3748;3,4641016;
3146;3247;4,0000000;
3146;3992;3,3166248;
3148;3207;4,1231056;
3149;3760;3,3166248;
3152;3507;3,0000000;
3155;3361;4,1231056;
3158;3270;3,8729833;
3158;3891;4,6904158;
3158;3959;3,4641016;
3159;3572;4,3588989;
3162;3279;3,6055513;
3163;3205;4,1231056;
3163;3832;3,7416574;
3163;3840;2,4494897;
3164;3519;2,6457513;
3165;3871;3,6055513;
3166;3288;3,8729833;
3167;3612;4,6904158;
3167;3688;4,3588989;
3167;3773;4,0000000;
3169;3239;2,4494897;
3169;3616;3,6055513;
3169;3842;4,6904158;
3170;3984;3,3166248;
3174;3763;4,0000000;
3175;3413;4,2426407;
3176;3250;3,1622777;
3176;3263;3,6055513;
3178;3511;4,0000000;
3179;3316;4,2426407;
3179;3764;4,2426407;
3179;3891;3,4641016;
3183;3449;3,8729833;
3183;3467;3,8729833;
3185;3295;3,1622777;
3191;3801;3,4641016;
3192;3480;4,3588989;
3192;3713;2,4494897;
3192;3736;4,5825757;
3193;3488;4,0000000;
3193;3699;4,0000000;
3193;3732;3,4641016;
3195;3282;4,0000000;
3198;3818;3,8729833;
3199;3221;3,6055513;
3199;3272;4,1231056;
3200;3697;3,8729833;
3201;3809;4,4721360;
3202;3607;3,1622777;
3203;3313;3,7416574;
3203;3690;3,7416574;
3205;3213;3,0000000;
3205;3483;4,1231056;
3206;3934;3,6055513;
3208;3382;3,3166248;
3208;3954;4,0000000;
3212;3842;4,1231056;
3213;3672;5,0000000;
3215;3349;4,1231056;
3215;3934;3,6055513;
3216;3554;3,6055513;
3216;3983;3,8729833;
3217;3662;4,3588989;
3218;3278;4,2426407;
3221;3309;4,0000000;
3222;3257;3,4641016;
3224;3250;4,0000000;
3226;3297;4,0000000;
3227;3494;4,1231056;
3228;3677;4,4721360;
3231;3525;3,4641016;
3234;3273;4,1231056;
3234;3277;3,4641016;
3236;3466;4,1231056;
3237;3860;4,0000000;
3238;3321;3,8729833;
3238;3510;4,0000000;
3239;3512;3,7416574;
3239;3550;4,2426407;
3240;3627;3,1622777;
3241;3594;4,1231056;
3242;3426;3,8729833;
3242;3706;4,2426407;
3242;3807;3,7416574;
3244;3516;4,1231056;
3245;3694;4,1231056;
3245;3711;4,3588989;
3245;3835;4,2426407;
3247;3524;4,4721360;
3250;3610;4,1231056;
3250;3831;2,8284271;
3251;3259;4,3588989;
3251;3873;4,0000000;
3253;3627;4,0000000;
3254;3533;3,0000000;
3254;3568;3,6055513;
3259;3673;4,0000000;
3262;3481;3,8729833;
3263;3377;3,8729833;
3265;3786;4,7958315;
3266;3795;2,8284271;
3267;3989;4,4721360;
3268;3420;3,6055513;
3271;3380;3,6055513;
3272;3609;2,6457513;
3272;3745;3,8729833;
3273;3400;3,8729833;
3273;3706;4,1231056;
3273;3805;4,2426407;
3274;3578;3,6055513;
3274;3869;4,0000000;
3276;3279;4,4721360;
3279;3905;4,2426407;
3280;3927;2,4494897;
3281;3960;4,2426407;
3284;3504;4,8989795;
3285;3436;4,2426407;
3285;3921;4,2426407;
3287;3580;3,0000000;
3289;3750;4,3588989;
3290;3562;3,1622777;
3291;3627;3,7416574;
3292;3493;4,0000000;
3293;3912;4,0000000;
3295;3372;4,2426407;
3296;3818;3,8729833;
3299;3452;3,8729833;
3299;3779;3,6055513;
3299;3954;2,8284271;
3300;3838;3,7416574;
3301;3613;3,4641016;
3302;3599;3,8729833;
3302;3792;3,7416574;
3302;3836;3,1622777;
3302;3908;3,4641016;
3302;3966;3,3166248;
3304;3348;4,0000000;
3304;3657;3,8729833;
3304;3670;4,4721360;
3304;3952;4,4721360;
3305;3343;3,8729833;
3307;3671;4,5825757;
3312;3324;3,7416574;
3312;3591;3,4641016;
3312;3936;3,6055513;
3313;3886;2,2360680;
3315;3346;3,7416574;
3315;3693;4,1231056;
3318;3327;4,4721360;
3318;3726;4,1231056;
3318;3789;3,7416574;
3318;3991;3,7416574;
3321;3578;3,7416574;
3323;3891;4,5825757;
3323;3983;3,8729833;
3324;3735;3,7416574;
3326;3337;4,1231056;
3326;3572;4,3588989;
3326;3726;3,3166248;
3326;3777;3,8729833;
3326;3878;4,0000000;
3330;3372;3,3166248;
3330;3445;3,8729833;
3330;3768;2,6457513;
3331;3747;3,0000000;
3332;3606;3,7416574;
3333;3756;4,0000000;
3334;3430;3,4641016;
3334;3566;4,3588989;
3334;3671;4,3588989;
3335;3856;3,7416574;
3336;3879;3,7416574;
3338;3814;4,4721360;
3338;3877;4,1231056;
3340;3827;4,1231056;
3341;3435;3,8729833;
3344;3809;4,3588989;
3344;3843;3,4641016;
3347;3472;3,7416574;
3350;3852;3,7416574;
3350;3899;4,1231056;
3351;3843;4,0000000;
3353;3370;4,0000000;
3353;3910;4,0000000;
3353;3957;3,6055513;
3354;3507;3,8729833;
3355;3777;4,2426407;
3359;3498;3,0000000;
3359;3909;3,7416574;
3361;3811;3,3166248;
3361;3891;4,2426407;
3362;3435;4,3588989;
3362;3492;4,5825757;
3362;3959;4,1231056;
3363;3444;4,0000000;
3364;3801;2,8284271;
3368;3517;5,0990195;
3369;3729;4,1231056;
3370;3898;4,0000000;
3370;3920;4,1231056;
3371;3717;3,6055513;
3372;3807;3,3166248;
3373;3533;3,8729833;
3373;3859;3,8729833;
3375;3473;3,7416574;
3376;3614;4,4721360;
3377;3882;3,8729833;
3378;3454;4,5825757;
3378;3918;4,1231056;
3383;3392;3,0000000;
3383;3434;3,1622777;
3384;3774;4,2426407;
3387;3862;3,4641016;
3389;3500;4,3588989;
3389;3525;3,7416574;
3390;3989;3,4641016;
3391;3470;3,1622777;
3392;3500;3,7416574;
3393;3999;2,4494897;
3394;3813;3,4641016;
3394;3854;3,4641016;
3397;3525;4,4721360;
3397;3791;4,0000000;
3399;3953;4,2426407;
3400;3497;4,3588989;
3401;3911;3,4641016;
3403;3494;4,3588989;
3404;3771;4,0000000;
3406;3890;2,8284271;
3407;3557;3,3166248;
3410;3604;4,8989795;
3410;3731;3,4641016;
3411;3558;3,1622777;
3412;3807;4,0000000;
3414;3498;4,3588989;
3416;3553;4,1231056;
3416;3850;3,3166248;
3418;3535;2,0000000;
3422;3778;3,6055513;
3423;3973;3,8729833;
3425;3998;4,1231056;
3429;3751;3,4641016;
3432;3784;3,1622777;
3433;3785;4,2426407;
3434;3695;3,8729833;
3434;3787;3,6055513;
3435;3849;3,4641016;
3437;3780;4,5825757;
3441;3784;2,6457513;
3442;3854;4,1231056;
3445;3772;4,5825757;
3446;3730;4,3588989;
3448;3898;3,3166248;
3449;3644;3,3166248;
3449;3942;3,1622777;
3450;3577;3,7416574;
3451;3495;4,3588989;
3453;3705;4,3588989;
3458;3761;3,4641016;
3459;3931;4,1231056;
3460;3553;3,3166248;
3461;3696;4,5825757;
3462;3477;3,7416574;
3462;3641;4,2426407;
3464;3543;4,0000000;
3465;3887;4,0000000;
3467;3722;4,0000000;
3472;3538;4,0000000;
3472;3711;4,2426407;
3472;3912;4,3588989;
3472;3992;4,0000000;
3473;3913;4,1231056;
3477;3622;4,2426407;
3482;3642;3,4641016;
3482;3727;3,7416574;
3482;3806;3,8729833;
3485;3533;3,7416574;
3487;3801;3,8729833;
3487;3822;5,3851648;
3490;3561;4,0000000;
3492;3493;3,4641016;
3492;3543;3,8729833;
3493;3536;4,4721360;
3493;3761;4,1231056;
3494;3883;4,2426407;
3495;3798;4,6904158;
3497;3754;5,0990195;
3499;3546;3,4641016;
3503;3732;3,8729833;
3504;3980;5,1961524;
3506;3839;3,7416574;
3508;3553;3,7416574;
3509;3911;4,6904158;
3517;3661;3,0000000;
3517;3722;4,5825757;
3518;3656;3,0000000;
3519;3597;3,3166248;
3523;3700;3,7416574;
3524;3992;4,7958315;
3532;3573;3,3166248;
3532;3842;4,0000000;
3533;3649;3,3166248;
3535;3693;3,3166248;
3535;3717;3,4641016;
3535;3718;3,0000000;
3538;3851;3,8729833;
3548;3778;3,8729833;
3549;3583;3,0000000;
3549;3692;3,6055513;
3550;3829;4,2426407;
3554;3740;3,3166248;
3563;3974;4,0000000;
3564;3987;3,7416574;
3565;3810;4,4721360;
3571;3879;3,3166248;
3573;3886;3,4641016;
3574;3790;4,1231056;
3577;3721;4,6904158;
3579;3972;2,6457513;
3581;3654;3,6055513;
3581;3970;4,0000000;
3582;3623;3,6055513;
3584;3599;2,4494897;
3586;3746;2,6457513;
3588;3641;4,0000000;
3592;3970;4,4721360;
3593;3830;3,8729833;
3596;3862;3,6055513;
3602;3829;4,3588989;
3603;3900;3,1622777;
3606;3607;3,0000000;
3606;3683;4,1231056;
3606;3722;4,0000000;
3607;3785;3,3166248;
3608;3670;3,4641016;
3616;3813;4,6904158;
3623;3935;4,3588989;
3626;3705;2,6457513;
3628;3633;2,8284271;
3631;3750;4,0000000;
3633;3954;4,1231056;
3633;3984;3,8729833;
3638;3683;4,5825757;
3639;3720;4,4721360;
3643;3654;2,4494897;
3643;3977;3,3166248;
3646;3890;4,0000000;
3654;3745;3,6055513;
3656;3661;3,1622777;
3656;3725;4,2426407;
3656;3766;2,2360680;
3657;3689;4,7958315;
3657;3789;3,8729833;
3658;3994;3,4641016;
3659;3803;4,1231056;
3660;3841;4,3588989;
3666;3930;3,7416574;
3667;3914;4,5825757;
3668;3930;3,7416574;
3669;3813;3,7416574;
3671;3688;4,6904158;
3673;3917;3,6055513;
3673;3968;3,4641016;
3674;3790;3,4641016;
3674;3863;3,3166248;
3674;3916;4,4721360;
3679;3999;2,8284271;
3685;3845;3,3166248;
3690;3885;3,1622777;
3697;3830;4,2426407;
3698;3868;3,4641016;
3703;3828;4,4721360;
3703;3936;4,1231056;
3704;3943;4,3588989;
3710;3962;4,2426407;
3713;3779;3,7416574;
3714;3816;4,6904158;
3714;3825;4,5825757;
3719;3954;3,3166248;
3720;3859;5,0000000;
3721;3956;4,5825757;
3722;3738;4,2426407;
3731;3852;3,4641016;
3731;3862;3,3166248;
3733;3743;5,0000000;
3737;3972;4,3588989;
3739;3755;3,4641016;
3739;3960;4,0000000;
3748;3936;3,7416574;
3748;3998;3,6055513;
3749;3947;2,4494897;
3755;3788;3,3166248;
3755;3837;3,3166248;
3757;3974;3,3166248;
3761;3959;4,5825757;
3762;3903;5,0990195;
3772;3811;4,1231056;
